; CSV, generated by libsigrok4DSL 0.2.0 on Tue Oct 18 11:27:46 2022
; Channels (4/16)
; Sample rate: 20 MHz
; Sample count: 200.512 M Samples
Time(s), CLK, MOSI, CS, DC
3.41509575,1,0,0,1
3.4150958,0,0,0,1
3.41509585,1,0,0,1
3.4150959,0,0,0,1
3.41509595,1,0,0,1
3.415096,0,0,0,1
3.41509605,1,0,0,1
3.4150961,0,0,0,1
3.41509615,1,0,0,1
3.4150962,0,0,0,1
3.4206522,1,0,0,1
3.42065225,0,0,0,1
3.4206523,1,0,0,1
3.42065235,0,0,0,1
3.4206524,1,0,0,1
3.42065245,0,0,0,1
3.4206525,1,0,0,1
3.42065255,0,0,0,1
3.4206526,1,0,0,1
3.42065265,0,0,0,1
3.4206527,1,0,0,1
3.42065275,0,0,0,1
3.4206528,1,0,0,1
3.42065285,0,0,0,1
3.4206529,1,0,0,1
3.42065295,0,0,0,1
3.42620595,1,0,0,1
3.426206,0,0,0,1
3.42620605,1,0,0,1
3.4262061,0,0,0,1
3.42620615,1,0,0,1
3.4262062,0,0,0,1
3.42620625,1,0,0,1
3.4262063,0,0,0,1
3.42620635,1,0,0,1
3.4262064,0,0,0,1
3.42620645,1,0,0,1
3.4262065,0,0,0,1
3.42620655,1,0,0,1
3.4262066,0,0,0,1
3.42620665,1,0,0,1
3.4262067,0,0,0,1
3.4317569,1,0,0,1
3.4317577,0,0,0,1
3.4373137,1,0,0,1
3.43731375,0,0,0,1
3.4373138,1,0,0,1
3.43731385,0,0,0,1
3.4373139,1,0,0,1
3.43731395,0,0,0,1
3.437314,1,0,0,1
3.43731405,0,0,0,1
3.4373141,1,0,0,1
3.43731415,0,0,0,1
3.4373142,1,0,0,1
3.43731425,0,0,0,1
3.4373143,1,0,0,1
3.43731435,0,0,0,1
3.4373144,1,0,0,1
3.43731445,0,0,0,1
3.4428645,1,0,0,1
3.44286455,0,0,0,1
3.4428646,1,0,0,1
3.44286465,0,0,0,1
3.4428647,1,0,0,1
3.44286475,0,0,0,1
3.4428648,1,0,0,1
3.44286485,0,0,0,1
3.4428649,1,0,0,1
3.44286495,0,0,0,1
3.442865,1,0,0,1
3.44286505,0,0,0,1
3.4428651,1,0,0,1
3.44286515,0,0,0,1
3.4428652,1,0,0,1
3.44286525,0,0,0,1
3.4484214,1,0,0,1
3.44842145,0,0,0,1
3.4484215,1,0,0,1
3.44842155,0,0,0,1
3.4484216,1,0,0,1
3.44842165,0,0,0,1
3.4484217,1,0,0,1
3.44842175,0,0,0,1
3.4484218,1,0,0,1
3.44842185,0,0,0,1
3.4484219,1,0,0,1
3.44842195,0,0,0,1
3.448422,1,0,0,1
3.44842205,0,0,0,1
3.4484221,1,0,0,1
3.44842215,0,0,0,1
3.45397225,1,0,0,1
3.4539723,0,0,0,1
3.45397235,1,0,0,1
3.4539724,0,0,0,1
3.45397245,1,0,0,1
3.4539725,0,0,0,1
3.45397255,1,0,0,1
3.4539726,0,0,0,1
3.45397265,1,0,0,1
3.4539727,0,0,0,1
3.45397275,1,0,0,1
3.4539728,0,0,0,1
3.45397285,1,0,0,1
3.4539729,0,0,0,1
3.45397295,1,0,0,1
3.453973,0,0,0,1
3.459529,1,0,0,1
3.45952905,0,0,0,1
3.4595291,1,0,0,1
3.45952915,0,0,0,1
3.4595292,1,0,0,1
3.45952925,0,0,0,1
3.4595293,1,0,0,1
3.45952935,0,0,0,1
3.4595294,1,0,0,1
3.45952945,0,0,0,1
3.4595295,1,0,0,1
3.45952955,0,0,0,1
3.4595296,1,0,0,1
3.45952965,0,0,0,1
3.4595297,1,0,0,1
3.45952975,0,0,0,1
3.46507995,1,0,0,1
3.46508,0,0,0,1
3.46508005,1,0,0,1
3.4650801,0,0,0,1
3.46508015,1,0,0,1
3.4650802,0,0,0,1
3.46508025,1,0,0,1
3.4650803,0,0,0,1
3.46508035,1,0,0,1
3.4650804,0,0,0,1
3.46508045,1,0,0,1
3.4650805,0,0,0,1
3.46508055,1,0,0,1
3.4650806,0,0,0,1
3.46508065,1,0,0,1
3.4650807,0,0,0,1
3.4706367,1,0,0,1
3.47063675,0,0,0,1
3.4706368,1,0,0,1
3.47063685,0,0,0,1
3.4706369,1,0,0,1
3.47063695,0,0,0,1
3.470637,1,0,0,1
3.47063705,0,0,0,1
3.4706371,1,0,0,1
3.47063715,0,0,0,1
3.4706372,1,0,0,1
3.47063725,0,0,0,1
3.4706373,1,0,0,1
3.47063735,0,0,0,1
3.4706374,1,0,0,1
3.47063745,0,0,0,1
3.47618755,1,0,0,1
3.4761876,0,0,0,1
3.47618765,1,0,0,1
3.4761877,0,0,0,1
3.47618775,1,0,0,1
3.4761878,0,0,0,1
3.47618785,1,0,0,1
3.4761879,0,0,0,1
3.47618795,1,0,0,1
3.476188,0,0,0,1
3.47618805,1,0,0,1
3.4761881,0,0,0,1
3.47618815,1,0,0,1
3.4761882,0,0,0,1
3.47618825,1,0,0,1
3.4761883,0,0,0,1
3.48174445,1,0,0,1
3.4817445,0,0,0,1
3.48174455,1,0,0,1
3.4817446,0,0,0,1
3.48174465,1,0,0,1
3.4817447,0,0,0,1
3.48174475,1,0,0,1
3.4817448,0,0,0,1
3.48174485,1,0,0,1
3.4817449,0,0,0,1
3.48174495,1,0,0,1
3.481745,0,0,0,1
3.48174505,1,0,0,1
3.4817451,0,0,0,1
3.48174515,1,0,0,1
3.4817452,0,0,0,1
3.4872982,1,0,0,1
3.48729825,0,0,0,1
3.4872983,1,0,0,1
3.48729835,0,0,0,1
3.4872984,1,0,0,1
3.48729845,0,0,0,1
3.4872985,1,0,0,1
3.48729855,0,0,0,1
3.4872986,1,0,0,1
3.48729865,0,0,0,1
3.4872987,1,0,0,1
3.48729875,0,0,0,1
3.4872988,1,0,0,1
3.48729885,0,0,0,1
3.4872989,1,0,0,1
3.48729895,0,0,0,1
3.4928492,1,0,0,1
3.49284925,0,0,0,1
3.4928493,1,0,0,1
3.49284935,0,0,0,1
3.4928494,1,0,0,1
3.49284945,0,0,0,1
3.4928495,1,0,0,1
3.49284955,0,0,0,1
3.4928496,1,0,0,1
3.49284965,0,0,0,1
3.4928497,1,0,0,1
3.49284975,0,0,0,1
3.4928498,1,0,0,1
3.49284985,0,0,0,1
3.4928499,1,0,0,1
3.49284995,0,0,0,1
3.49840595,1,0,0,1
3.498406,0,0,0,1
3.49840605,1,0,0,1
3.4984061,0,0,0,1
3.49840615,1,0,0,1
3.4984062,0,0,0,1
3.49840625,1,0,0,1
3.4984063,0,0,0,1
3.49840635,1,0,0,1
3.4984064,0,0,0,1
3.49840645,1,0,0,1
3.4984065,0,0,0,1
3.49840655,1,0,0,1
3.4984066,0,0,0,1
3.49840665,1,0,0,1
3.4984067,0,0,0,1
3.5039568,1,0,0,1
3.50395685,0,0,0,1
3.5039569,1,0,0,1
3.50395695,0,0,0,1
3.503957,1,0,0,1
3.50395705,0,0,0,1
3.5039571,1,0,0,1
3.50395715,0,0,0,1
3.5039572,1,0,0,1
3.50395725,0,0,0,1
3.5039573,1,0,0,1
3.50395735,0,0,0,1
3.5039574,1,0,0,1
3.50395745,0,0,0,1
3.5039575,1,0,0,1
3.50395755,0,0,0,1
3.50951355,1,0,0,1
3.5095136,0,0,0,1
3.50951365,1,0,0,1
3.5095137,0,0,0,1
3.50951375,1,0,0,1
3.5095138,0,0,0,1
3.50951385,1,0,0,1
3.5095139,0,0,0,1
3.50951395,1,0,0,1
3.509514,0,0,0,1
3.50951405,1,0,0,1
3.5095141,0,0,0,1
3.50951415,1,0,0,1
3.5095142,0,0,0,1
3.50951425,1,0,0,1
3.5095143,0,0,0,1
3.5150645,1,0,0,1
3.51506455,0,0,0,1
3.5150646,1,0,0,1
3.51506465,0,0,0,1
3.5150647,1,0,0,1
3.51506475,0,0,0,1
3.5150648,1,0,0,1
3.51506485,0,0,0,1
3.5150649,1,0,0,1
3.51506495,0,0,0,1
3.515065,1,0,0,1
3.51506505,0,0,0,1
3.5150651,1,0,0,1
3.51506515,0,0,0,1
3.5150652,1,0,0,1
3.51506525,0,0,0,1
3.52062125,1,0,0,1
3.5206213,0,0,0,1
3.52062135,1,0,0,1
3.5206214,0,0,0,1
3.52062145,1,0,0,1
3.5206215,0,0,0,1
3.52062155,1,0,0,1
3.5206216,0,0,0,1
3.52062165,1,0,0,1
3.5206217,0,0,0,1
3.52062175,1,0,0,1
3.5206218,0,0,0,1
3.52062185,1,0,0,1
3.5206219,0,0,0,1
3.52062195,1,0,0,1
3.520622,0,0,0,1
3.52617225,1,0,0,1
3.5261723,0,0,0,1
3.52617235,1,0,0,1
3.5261724,0,0,0,1
3.52617245,1,0,0,1
3.5261725,0,0,0,1
3.52617255,1,0,0,1
3.5261726,0,0,0,1
3.52617265,1,0,0,1
3.5261727,0,0,0,1
3.52617275,1,0,0,1
3.5261728,0,0,0,1
3.52617285,1,0,0,1
3.5261729,0,0,0,1
3.52617295,1,0,0,1
3.526173,0,0,0,1
3.531729,1,0,0,1
3.53172905,0,0,0,1
3.5317291,1,0,0,1
3.53172915,0,0,0,1
3.5317292,1,0,0,1
3.53172925,0,0,0,1
3.5317293,1,0,0,1
3.53172935,0,0,0,1
3.5317294,1,0,0,1
3.53172945,0,0,0,1
3.5317295,1,0,0,1
3.53172955,0,0,0,1
3.5317296,1,0,0,1
3.53172965,0,0,0,1
3.5317297,1,0,0,1
3.53172975,0,0,0,1
3.53728275,1,0,0,1
3.5372828,0,0,0,1
3.53728285,1,0,0,1
3.5372829,0,0,0,1
3.53728295,1,0,0,1
3.537283,0,0,0,1
3.53728305,1,0,0,1
3.5372831,0,0,0,1
3.53728315,1,0,0,1
3.5372832,0,0,0,1
3.53728325,1,0,0,1
3.5372833,0,0,0,1
3.53728335,1,0,0,1
3.5372834,0,0,0,1
3.53728345,1,0,0,1
3.5372835,0,0,0,1
3.54283375,1,0,0,1
3.5428338,0,0,0,1
3.54283385,1,0,0,1
3.5428339,0,0,0,1
3.54283395,1,0,0,1
3.542834,0,0,0,1
3.54283405,1,0,0,1
3.5428341,0,0,0,1
3.54283415,1,0,0,1
3.5428342,0,0,0,1
3.54283425,1,0,0,1
3.5428343,0,0,0,1
3.54283435,1,0,0,1
3.5428344,0,0,0,1
3.54283445,1,0,0,1
3.5428345,0,0,0,1
3.5483905,1,0,0,1
3.54839055,0,0,0,1
3.5483906,1,0,0,1
3.54839065,0,0,0,1
3.5483907,1,0,0,1
3.54839075,0,0,0,1
3.5483908,1,0,0,1
3.54839085,0,0,0,1
3.5483909,1,0,0,1
3.54839095,0,0,0,1
3.548391,1,0,0,1
3.54839105,0,0,0,1
3.5483911,1,0,0,1
3.54839115,0,0,0,1
3.5483912,1,0,0,1
3.54839125,0,0,0,1
3.55394135,1,0,0,1
3.5539414,0,0,0,1
3.55394145,1,0,0,1
3.5539415,0,0,0,1
3.55394155,1,0,0,1
3.5539416,0,0,0,1
3.55394165,1,0,0,1
3.5539417,0,0,0,1
3.55394175,1,0,0,1
3.5539418,0,0,0,1
3.55394185,1,0,0,1
3.5539419,0,0,0,1
3.55394195,1,0,0,1
3.553942,0,0,0,1
3.55394205,1,0,0,1
3.5539421,0,0,0,1
3.55949825,1,0,0,1
3.5594983,0,0,0,1
3.55949835,1,0,0,1
3.5594984,0,0,0,1
3.55949845,1,0,0,1
3.5594985,0,0,0,1
3.55949855,1,0,0,1
3.5594986,0,0,0,1
3.55949865,1,0,0,1
3.5594987,0,0,0,1
3.55949875,1,0,0,1
3.5594988,0,0,0,1
3.55949885,1,0,0,1
3.5594989,0,0,0,1
3.55949895,1,0,0,1
3.559499,0,0,0,1
3.56504905,1,0,0,1
3.5650491,0,0,0,1
3.56504915,1,0,0,1
3.5650492,0,0,0,1
3.56504925,1,0,0,1
3.5650493,0,0,0,1
3.56504935,1,0,0,1
3.5650494,0,0,0,1
3.56504945,1,0,0,1
3.5650495,0,0,0,1
3.56504955,1,0,0,1
3.5650496,0,0,0,1
3.56504965,1,0,0,1
3.5650497,0,0,0,1
3.56504975,1,0,0,1
3.5650498,0,0,0,1
3.5706058,1,0,0,1
3.57060585,0,0,0,1
3.5706059,1,0,0,1
3.57060595,0,0,0,1
3.570606,1,0,0,1
3.57060605,0,0,0,1
3.5706061,1,0,0,1
3.57060615,0,0,0,1
3.5706062,1,0,0,1
3.57060625,0,0,0,1
3.5706063,1,0,0,1
3.57060635,0,0,0,1
3.5706064,1,0,0,1
3.57060645,0,0,0,1
3.5706065,1,0,0,1
3.57060655,0,0,0,1
3.5761568,1,0,0,1
3.57615685,0,0,0,1
3.5761569,1,0,0,1
3.57615695,0,0,0,1
3.576157,1,0,0,1
3.57615705,0,0,0,1
3.5761571,1,0,0,1
3.57615715,0,0,0,1
3.5761572,1,0,0,1
3.57615725,0,0,0,1
3.5761573,1,0,0,1
3.57615735,0,0,0,1
3.5761574,1,0,0,1
3.57615745,0,0,0,1
3.5761575,1,0,0,1
3.57615755,0,0,0,1
3.58171355,1,0,0,1
3.5817136,0,0,0,1
3.58171365,1,0,0,1
3.5817137,0,0,0,1
3.58171375,1,0,0,1
3.5817138,0,0,0,1
3.58171385,1,0,0,1
3.5817139,0,0,0,1
3.58171395,1,0,0,1
3.581714,0,0,0,1
3.58171405,1,0,0,1
3.5817141,0,0,0,1
3.58171415,1,0,0,1
3.5817142,0,0,0,1
3.58171425,1,0,0,1
3.5817143,0,0,0,1
3.5872673,1,0,0,1
3.58726735,0,0,0,1
3.5872674,1,0,0,1
3.58726745,0,0,0,1
3.5872675,1,0,0,1
3.58726755,0,0,0,1
3.5872676,1,0,0,1
3.58726765,0,0,0,1
3.5872677,1,0,0,1
3.58726775,0,0,0,1
3.5872678,1,0,0,1
3.58726785,0,0,0,1
3.5872679,1,0,0,1
3.58726795,0,0,0,1
3.587268,1,0,0,1
3.58726805,0,0,0,1
3.5928183,1,0,0,1
3.59281835,0,0,0,1
3.5928184,1,0,0,1
3.59281845,0,0,0,1
3.5928185,1,0,0,1
3.59281855,0,0,0,1
3.5928186,1,0,0,1
3.59281865,0,0,0,1
3.5928187,1,0,0,1
3.59281875,0,0,0,1
3.5928188,1,0,0,1
3.59281885,0,0,0,1
3.5928189,1,0,0,1
3.59281895,0,0,0,1
3.592819,1,0,0,1
3.59281905,0,0,0,1
3.59837505,1,0,0,1
3.5983751,0,0,0,1
3.59837515,1,0,0,1
3.5983752,0,0,0,1
3.59837525,1,0,0,1
3.5983753,0,0,0,1
3.59837535,1,0,0,1
3.5983754,0,0,0,1
3.59837545,1,0,0,1
3.5983755,0,0,0,1
3.59837555,1,0,0,1
3.5983756,0,0,0,1
3.59837565,1,0,0,1
3.5983757,0,0,0,1
3.59837575,1,0,0,1
3.5983758,0,0,0,1
3.603926,1,0,0,1
3.60392605,0,0,0,1
3.6039261,1,0,0,1
3.60392615,0,0,0,1
3.6039262,1,0,0,1
3.60392625,0,0,0,1
3.6039263,1,0,0,1
3.60392635,0,0,0,1
3.6039264,1,0,0,1
3.60392645,0,0,0,1
3.6039265,1,0,0,1
3.60392655,0,0,0,1
3.6039266,1,0,0,1
3.60392665,0,0,0,1
3.6039267,1,0,0,1
3.60392675,0,0,0,1
3.60948275,1,0,0,1
3.6094828,0,0,0,1
3.60948285,1,0,0,1
3.6094829,0,0,0,1
3.60948295,1,0,0,1
3.609483,0,0,0,1
3.60948305,1,0,0,1
3.6094831,0,0,0,1
3.60948315,1,0,0,1
3.6094832,0,0,0,1
3.60948325,1,0,0,1
3.6094833,0,0,0,1
3.60948335,1,0,0,1
3.6094834,0,0,0,1
3.60948345,1,0,0,1
3.6094835,0,0,0,1
3.6150336,1,0,0,1
3.61503365,0,0,0,1
3.6150337,1,0,0,1
3.61503375,0,0,0,1
3.6150338,1,0,0,1
3.61503385,0,0,0,1
3.6150339,1,0,0,1
3.61503395,0,0,0,1
3.615034,1,0,0,1
3.61503405,0,0,0,1
3.6150341,1,0,0,1
3.61503415,0,0,0,1
3.6150342,1,0,0,1
3.61503425,0,0,0,1
3.6150343,1,0,0,1
3.61503435,0,0,0,1
3.62059035,1,0,0,1
3.6205904,0,0,0,1
3.62059045,1,0,0,1
3.6205905,0,0,0,1
3.62059055,1,0,0,1
3.6205906,0,0,0,1
3.62059065,1,0,0,1
3.6205907,0,0,0,1
3.62059075,1,0,0,1
3.6205908,0,0,0,1
3.62059085,1,0,0,1
3.6205909,0,0,0,1
3.62059095,1,0,0,1
3.620591,0,0,0,1
3.62059105,1,0,0,1
3.6205911,0,0,0,1
3.62614135,1,0,0,1
3.6261414,0,0,0,1
3.62614145,1,0,0,1
3.6261415,0,0,0,1
3.62614155,1,0,0,1
3.6261416,0,0,0,1
3.62614165,1,0,0,1
3.6261417,0,0,0,1
3.62614175,1,0,0,1
3.6261418,0,0,0,1
3.62614185,1,0,0,1
3.6261419,0,0,0,1
3.62614195,1,0,0,1
3.626142,0,0,0,1
3.62614205,1,0,0,1
3.6261421,0,0,0,1
3.6316981,1,0,0,1
3.63169815,0,0,0,1
3.6316982,1,0,0,1
3.63169825,0,0,0,1
3.6316983,1,0,0,1
3.63169835,0,0,0,1
3.6316984,1,0,0,1
3.63169845,0,0,0,1
3.6316985,1,0,0,1
3.63169855,0,0,0,1
3.6316986,1,0,0,1
3.63169865,0,0,0,1
3.6316987,1,0,0,1
3.63169875,0,0,0,1
3.6316988,1,0,0,1
3.63169885,0,0,0,1
3.637252,1,0,0,1
3.63725205,0,0,0,1
3.6372521,1,0,0,1
3.63725215,0,0,0,1
3.6372522,1,0,0,1
3.63725225,0,0,0,1
3.6372523,1,0,0,1
3.63725235,0,0,0,1
3.6372524,1,0,0,1
3.63725245,0,0,0,1
3.6372525,1,0,0,1
3.63725255,0,0,0,1
3.6372526,1,0,0,1
3.63725265,0,0,0,1
3.6372527,1,0,0,1
3.63725275,0,0,0,1
3.64280285,1,0,0,1
3.6428029,0,0,0,1
3.64280295,1,0,0,1
3.642803,0,0,0,1
3.64280305,1,0,0,1
3.6428031,0,0,0,1
3.64280315,1,0,0,1
3.6428032,0,0,0,1
3.64280325,1,0,0,1
3.6428033,0,0,0,1
3.64280335,1,0,0,1
3.6428034,0,0,0,1
3.64280345,1,0,0,1
3.6428035,0,0,0,1
3.64280355,1,0,0,1
3.6428036,0,0,0,1
3.6483596,1,0,0,1
3.64835965,0,0,0,1
3.6483597,1,0,0,1
3.64835975,0,0,0,1
3.6483598,1,0,0,1
3.64835985,0,0,0,1
3.6483599,1,0,0,1
3.64835995,0,0,0,1
3.64836,1,0,0,1
3.64836005,0,0,0,1
3.6483601,1,0,0,1
3.64836015,0,0,0,1
3.6483602,1,0,0,1
3.64836025,0,0,0,1
3.6483603,1,0,0,1
3.64836035,0,0,0,1
3.65391055,1,0,0,1
3.6539106,0,0,0,1
3.65391065,1,0,0,1
3.6539107,0,0,0,1
3.65391075,1,0,0,1
3.6539108,0,0,0,1
3.65391085,1,0,0,1
3.6539109,0,0,0,1
3.65391095,1,0,0,1
3.653911,0,0,0,1
3.65391105,1,0,0,1
3.6539111,0,0,0,1
3.65391115,1,0,0,1
3.6539112,0,0,0,1
3.65391125,1,0,0,1
3.6539113,0,0,0,1
3.6594673,1,0,0,1
3.65946735,0,0,0,1
3.6594674,1,0,0,1
3.65946745,0,0,0,1
3.6594675,1,0,0,1
3.65946755,0,0,0,1
3.6594676,1,0,0,1
3.65946765,0,0,0,1
3.6594677,1,0,0,1
3.65946775,0,0,0,1
3.6594678,1,0,0,1
3.65946785,0,0,0,1
3.6594679,1,0,0,1
3.65946795,0,0,0,1
3.659468,1,0,0,1
3.65946805,0,0,0,1
3.66501815,1,0,0,1
3.6650182,0,0,0,1
3.66501825,1,0,0,1
3.6650183,0,0,0,1
3.66501835,1,0,0,1
3.6650184,0,0,0,1
3.66501845,1,0,0,1
3.6650185,0,0,0,1
3.66501855,1,0,0,1
3.6650186,0,0,0,1
3.66501865,1,0,0,1
3.6650187,0,0,0,1
3.66501875,1,0,0,1
3.6650188,0,0,0,1
3.66501885,1,0,0,1
3.6650189,0,0,0,1
3.67057505,1,0,0,1
3.6705751,0,0,0,1
3.67057515,1,0,0,1
3.6705752,0,0,0,1
3.67057525,1,0,0,1
3.6705753,0,0,0,1
3.67057535,1,0,0,1
3.6705754,0,0,0,1
3.67057545,1,0,0,1
3.6705755,0,0,0,1
3.67057555,1,0,0,1
3.6705756,0,0,0,1
3.67057565,1,0,0,1
3.6705757,0,0,0,1
3.67057575,1,0,0,1
3.6705758,0,0,0,1
3.6761259,1,0,0,1
3.67612595,0,0,0,1
3.676126,1,0,0,1
3.67612605,0,0,0,1
3.6761261,1,0,0,1
3.67612615,0,0,0,1
3.6761262,1,0,0,1
3.67612625,0,0,0,1
3.6761263,1,0,0,1
3.67612635,0,0,0,1
3.6761264,1,0,0,1
3.67612645,0,0,0,1
3.6761265,1,0,0,1
3.67612655,0,0,0,1
3.6761266,1,0,0,1
3.67612665,0,0,0,1
3.68168265,1,0,0,1
3.6816827,0,0,0,1
3.68168275,1,0,0,1
3.6816828,0,0,0,1
3.68168285,1,0,0,1
3.6816829,0,0,0,1
3.68168295,1,0,0,1
3.681683,0,0,0,1
3.68168305,1,0,0,1
3.6816831,0,0,0,1
3.68168315,1,0,0,1
3.6816832,0,0,0,1
3.68168325,1,0,0,1
3.6816833,0,0,0,1
3.68168335,1,0,0,1
3.6816834,0,0,0,1
3.68723655,1,0,0,1
3.6872366,0,0,0,1
3.68723665,1,0,0,1
3.6872367,0,0,0,1
3.68723675,1,0,0,1
3.6872368,0,0,0,1
3.68723685,1,0,0,1
3.6872369,0,0,0,1
3.68723695,1,0,0,1
3.687237,0,0,0,1
3.68723705,1,0,0,1
3.6872371,0,0,0,1
3.68723715,1,0,0,1
3.6872372,0,0,0,1
3.68723725,1,0,0,1
3.6872373,0,0,0,1
3.6927874,1,0,0,1
3.69278745,0,0,0,1
3.6927875,1,0,0,1
3.69278755,0,0,0,1
3.6927876,1,0,0,1
3.69278765,0,0,0,1
3.6927877,1,0,0,1
3.69278775,0,0,0,1
3.6927878,1,0,0,1
3.69278785,0,0,0,1
3.6927879,1,0,0,1
3.69278795,0,0,0,1
3.692788,1,0,0,1
3.69278805,0,0,0,1
3.6927881,1,0,0,1
3.69278815,0,0,0,1
3.69834415,1,0,0,1
3.6983442,0,0,0,1
3.69834425,1,0,0,1
3.6983443,0,0,0,1
3.69834435,1,0,0,1
3.6983444,0,0,0,1
3.69834445,1,0,0,1
3.6983445,0,0,0,1
3.69834455,1,0,0,1
3.6983446,0,0,0,1
3.69834465,1,0,0,1
3.6983447,0,0,0,1
3.69834475,1,0,0,1
3.6983448,0,0,0,1
3.69834485,1,0,0,1
3.6983449,0,0,0,1
3.7038951,1,0,0,1
3.70389515,0,0,0,1
3.7038952,1,0,0,1
3.70389525,0,0,0,1
3.7038953,1,0,0,1
3.70389535,0,0,0,1
3.7038954,1,0,0,1
3.70389545,0,0,0,1
3.7038955,1,0,0,1
3.70389555,0,0,0,1
3.7038956,1,0,0,1
3.70389565,0,0,0,1
3.7038957,1,0,0,1
3.70389575,0,0,0,1
3.7038958,1,0,0,1
3.70389585,0,0,0,1
3.70945185,1,0,0,1
3.7094519,0,0,0,1
3.70945195,1,0,0,1
3.709452,0,0,0,1
3.70945205,1,0,0,1
3.7094521,0,0,0,1
3.70945215,1,0,0,1
3.7094522,0,0,0,1
3.70945225,1,0,0,1
3.7094523,0,0,0,1
3.70945235,1,0,0,1
3.7094524,0,0,0,1
3.70945245,1,0,0,1
3.7094525,0,0,0,1
3.70945255,1,0,0,1
3.7094526,0,0,0,1
3.71500285,1,0,0,1
3.7150029,0,0,0,1
3.71500295,1,0,0,1
3.715003,0,0,0,1
3.71500305,1,0,0,1
3.7150031,0,0,0,1
3.71500315,1,0,0,1
3.7150032,0,0,0,1
3.71500325,1,0,0,1
3.7150033,0,0,0,1
3.71500335,1,0,0,1
3.7150034,0,0,0,1
3.71500345,1,0,0,1
3.7150035,0,0,0,1
3.71500355,1,0,0,1
3.7150036,0,0,0,1
3.7205596,1,0,0,1
3.72055965,0,0,0,1
3.7205597,1,0,0,1
3.72055975,0,0,0,1
3.7205598,1,0,0,1
3.72055985,0,0,0,1
3.7205599,1,0,0,1
3.72055995,0,0,0,1
3.72056,1,0,0,1
3.72056005,0,0,0,1
3.7205601,1,0,0,1
3.72056015,0,0,0,1
3.7205602,1,0,0,1
3.72056025,0,0,0,1
3.7205603,1,0,0,1
3.72056035,0,0,0,1
3.7261104,1,0,0,1
3.72611045,0,0,0,1
3.7261105,1,0,0,1
3.72611055,0,0,0,1
3.7261106,1,0,0,1
3.72611065,0,0,0,1
3.7261107,1,0,0,1
3.72611075,0,0,0,1
3.7261108,1,0,0,1
3.72611085,0,0,0,1
3.7261109,1,0,0,1
3.72611095,0,0,0,1
3.726111,1,0,0,1
3.72611105,0,0,0,1
3.7261111,1,0,0,1
3.72611115,0,0,0,1
3.73166725,1,0,0,1
3.7316673,0,0,0,1
3.73166735,1,0,0,1
3.7316674,0,0,0,1
3.73166745,1,0,0,1
3.7316675,0,0,0,1
3.73166755,1,0,0,1
3.7316676,0,0,0,1
3.73166765,1,0,0,1
3.7316677,0,0,0,1
3.73166775,1,0,0,1
3.7316678,0,0,0,1
3.73166785,1,0,0,1
3.7316679,0,0,0,1
3.73166795,1,0,0,1
3.731668,0,0,0,1
3.7372211,1,0,0,1
3.73722115,0,0,0,1
3.7372212,1,0,0,1
3.73722125,0,0,0,1
3.7372213,1,0,0,1
3.73722135,0,0,0,1
3.7372214,1,0,0,1
3.73722145,0,0,0,1
3.7372215,1,0,0,1
3.73722155,0,0,0,1
3.7372216,1,0,0,1
3.73722165,0,0,0,1
3.7372217,1,0,0,1
3.73722175,0,0,0,1
3.7372218,1,0,0,1
3.73722185,0,0,0,1
3.742772,1,0,0,1
3.74277205,0,0,0,1
3.7427721,1,0,0,1
3.74277215,0,0,0,1
3.7427722,1,0,0,1
3.74277225,0,0,0,1
3.7427723,1,0,0,1
3.74277235,0,0,0,1
3.7427724,1,0,0,1
3.74277245,0,0,0,1
3.7427725,1,0,0,1
3.74277255,0,0,0,1
3.7427726,1,0,0,1
3.74277265,0,0,0,1
3.7427727,1,0,0,1
3.74277275,0,0,0,1
3.7483288,1,0,0,1
3.74832885,0,0,0,1
3.7483289,1,0,0,1
3.74832895,0,0,0,1
3.748329,1,0,0,1
3.74832905,0,0,0,1
3.7483291,1,0,0,1
3.74832915,0,0,0,1
3.7483292,1,0,0,1
3.74832925,0,0,0,1
3.7483293,1,0,0,1
3.74832935,0,0,0,1
3.7483294,1,0,0,1
3.74832945,0,0,0,1
3.7483295,1,0,0,1
3.74832955,0,0,0,1
3.75387975,1,0,0,1
3.7538798,0,0,0,1
3.75387985,1,0,0,1
3.7538799,0,0,0,1
3.75387995,1,0,0,1
3.75388,0,0,0,1
3.75388005,1,0,0,1
3.7538801,0,0,0,1
3.75388015,1,0,0,1
3.7538802,0,0,0,1
3.75388025,1,0,0,1
3.7538803,0,0,0,1
3.75388035,1,0,0,1
3.7538804,0,0,0,1
3.75388045,1,0,0,1
3.7538805,0,0,0,1
3.7594364,1,0,0,1
3.75943645,0,0,0,1
3.7594365,1,0,0,1
3.75943655,0,0,0,1
3.7594366,1,0,0,1
3.75943665,0,0,0,1
3.7594367,1,0,0,1
3.75943675,0,0,0,1
3.7594368,1,0,0,1
3.75943685,0,0,0,1
3.7594369,1,0,0,1
3.75943695,0,0,0,1
3.759437,1,0,0,1
3.75943705,0,0,0,1
3.7594371,1,0,0,1
3.75943715,0,0,0,1
3.7649873,1,0,0,1
3.76498735,0,0,0,1
3.7649874,1,0,0,1
3.76498745,0,0,0,1
3.7649875,1,0,0,1
3.76498755,0,0,0,1
3.7649876,1,0,0,1
3.76498765,0,0,0,1
